year,month,fire_type,severity,burned_area_ha,forest_loss_ha,cumulative_loss_ha,cumulative_loss_percent,confidence,source,frp,latitude,longitude
2005,1,Wildfire/natural vegetation fire,High,2.85,2.33,2705.19,0.1971,88,VIIRS,83.85,2.203915280029069,28.7794089381975
2005,1,Hunting/fire camp,Moderate,3.04,1.48,2706.67,0.1972,71,VIIRS,59.31,1.6606324484189985,28.07133431936512
2005,1,Wildfire/natural vegetation fire,Extreme,1.98,1.55,2708.22,0.1973,70,VIIRS,144.97,2.0358307740514854,28.019836002286485
2005,1,Agricultural fire,Moderate,1.8,0.75,2708.97,0.1974,90,MODIS,54.29,1.3482003306835177,28.369135674637473
2005,1,Wildfire/natural vegetation fire,Extreme,5.54,2.86,2711.83,0.1976,98,VIIRS,99.94,1.7887857922382278,28.130518474171883
2005,1,Wildfire/natural vegetation fire,Extreme,3.4,0.86,2712.69,0.1976,82,VIIRS,123.96,1.2652720504717108,28.58233654234653
2005,1,Hunting/fire camp,High,1.06,0.58,2713.27,0.1977,82,MODIS,63.84,1.5258029332420442,28.868868982112684
2005,1,Hunting/fire camp,High,4.8,1.11,2714.38,0.1978,64,VIIRS,23.3,1.3286986253352906,28.068050600964803
2005,1,Wildfire/natural vegetation fire,Extreme,1.51,0.45,2714.83,0.1978,75,MODIS,137.79,1.9314068186783053,28.25797172739477
2005,1,Agricultural fire,Moderate,3.91,1.48,2716.31,0.1979,93,VIIRS,46.63,1.622119790873468,29.153852371326156
2005,1,Wildfire/natural vegetation fire,Extreme,3.15,0.77,2717.08,0.1979,62,VIIRS,121.13,1.957365288990583,29.07556841406548
2005,1,Agricultural fire,Moderate,1.09,0.64,2717.72,0.198,90,VIIRS,39.24,2.110592618680621,28.317110070868733
2005,1,Agricultural fire,Moderate,2.84,2.26,2719.98,0.1982,92,MODIS,20.2,1.9279494942655746,28.350786252299205
2005,1,Wildfire/natural vegetation fire,Extreme,1.38,0.4,2720.38,0.1982,65,VIIRS,125.17,2.0760518163660766,29.021038901498674
2005,1,Agricultural fire,High,3.2,0.7,2721.08,0.1982,69,VIIRS,77.16,1.3762042249595625,28.31810791521868
2005,1,Agricultural fire,High,0.52,0.36,2721.44,0.1983,89,MODIS,70.5,1.4056226971240042,28.487469041835205
2005,1,Wildfire/natural vegetation fire,Extreme,3.06,2.46,2723.9,0.1984,89,MODIS,106.43,1.0141371319157728,28.090493896376245
2005,1,Agricultural fire,Moderate,3.19,1.64,2725.54,0.1986,63,MODIS,12.01,1.497117366967702,28.899614970281988
2005,1,Agricultural fire,High,1.71,1.47,2727.01,0.1987,69,VIIRS,73.26,1.6606227889295517,28.97907518770466
2005,1,Agricultural fire,Moderate,2.67,2.24,2729.25,0.1988,84,VIIRS,5.98,2.177753611000019,28.689505290847293
2005,1,Wildfire/natural vegetation fire,Extreme,5.54,4.49,2733.74,0.1992,89,MODIS,107.79,1.7980965763628316,28.02216713227995
2005,1,Wildfire/natural vegetation fire,High,3.27,0.7,2734.44,0.1992,87,MODIS,82.79,2.3726422592052625,28.955069464542557
2005,1,Wildfire/natural vegetation fire,Extreme,5.14,1.16,2735.6,0.1993,97,VIIRS,124.1,1.5955979067578996,28.402993000676194
2005,1,Agricultural fire,High,5.46,3.22,2738.82,0.1995,61,MODIS,64.06,1.5582780967950607,29.090102802730993
2005,1,Hunting/fire camp,Moderate,1.0,0.76,2739.58,0.1996,90,MODIS,54.84,1.6316464002009938,29.19258025647662
2005,1,Wildfire/natural vegetation fire,High,2.38,1.17,2740.75,0.1997,90,VIIRS,80.94,2.4680030757134412,28.381678877611307
2005,1,Wildfire/natural vegetation fire,High,2.33,1.23,2741.98,0.1998,70,VIIRS,98.76,2.4344988334002573,28.930834864295115
2005,1,Wildfire/natural vegetation fire,High,4.01,3.16,2745.14,0.2,64,MODIS,92.47,2.0623708371828093,29.033851454697977
2005,1,Agricultural fire,High,4.46,3.56,2748.7,0.2003,80,MODIS,44.34,2.466672932067963,28.721243691098753
2005,1,Agricultural fire,High,4.18,0.86,2749.56,0.2003,87,MODIS,75.6,1.5476964083545908,28.17754491285307
2005,1,Hunting/fire camp,Moderate,1.61,0.67,2750.23,0.2004,72,VIIRS,48.9,2.1480708890765285,28.866651581970476
2005,1,Mining-related fire,Extreme,5.64,2.42,2752.65,0.2005,78,VIIRS,73.71,1.281655959119183,28.27721101529211
2005,1,Hunting/fire camp,High,1.73,1.1,2753.75,0.2006,82,MODIS,79.13,1.3221204680276317,28.565574176149255
2005,1,Agricultural fire,Moderate,2.88,2.4,2756.15,0.2008,88,MODIS,49.04,1.4481965276047861,28.00538879426181
2005,1,Agricultural fire,High,1.36,0.4,2756.55,0.2008,92,MODIS,76.88,2.1279216035592268,28.634128702033834
2005,1,Wildfire/natural vegetation fire,High,1.01,0.33,2756.88,0.2008,63,MODIS,83.2,1.5253835301882275,28.701685185384992
2005,1,Wildfire/natural vegetation fire,Extreme,3.98,3.1,2759.98,0.2011,83,MODIS,104.61,2.4365015928616565,28.170490825706093
2005,1,Wildfire/natural vegetation fire,Extreme,5.59,3.93,2763.91,0.2014,62,MODIS,108.13,1.8005581832681399,28.24550802139995
2005,1,Wildfire/natural vegetation fire,High,3.67,1.04,2764.95,0.2014,95,VIIRS,84.21,1.3731502080689237,28.0434026803224
2005,1,Wildfire/natural vegetation fire,High,3.56,0.81,2765.76,0.2015,75,MODIS,97.3,1.5842387755416192,28.11321037826983
2005,2,Agricultural fire,High,4.0,1.31,2767.07,0.2016,61,MODIS,69.27,2.1298883403212887,28.153386489226374
2005,2,Agricultural fire,High,4.98,3.78,2770.85,0.2019,77,MODIS,43.3,2.3670135087837187,28.31063825167309
2005,2,Wildfire/natural vegetation fire,Extreme,3.46,2.42,2773.27,0.202,80,VIIRS,101.04,1.4824243815964133,28.03171514732133
2005,2,Agricultural fire,Moderate,3.9,1.12,2774.39,0.2021,89,MODIS,19.79,1.8439745750748917,29.142980147545146
2005,2,Agricultural fire,Low,1.8,0.63,2775.02,0.2022,67,MODIS,9.33,1.0765159376456963,28.634012107935508
2005,2,Agricultural fire,High,4.28,2.05,2777.07,0.2023,78,VIIRS,55.43,1.0576042769858247,28.53149149385413
2005,2,Wildfire/natural vegetation fire,Extreme,5.81,5.11,2782.18,0.2027,91,VIIRS,88.72,2.26541741537425,28.628408811331216
2005,2,Hunting/fire camp,High,5.01,3.89,2786.07,0.203,63,MODIS,41.69,2.2299014412142917,28.809647493428482
2005,2,Hunting/fire camp,High,0.94,0.48,2786.55,0.203,91,MODIS,74.67,1.0909657027090884,29.11385520103547
2005,2,Wildfire/natural vegetation fire,Extreme,3.62,0.9,2787.45,0.2031,84,VIIRS,122.28,1.4832866543138579,28.337614707951943
2005,2,Wildfire/natural vegetation fire,Extreme,4.39,2.75,2790.2,0.2033,70,MODIS,140.08,1.2943084643061473,28.0205845293154
2005,2,Agricultural fire,Moderate,2.33,1.0,2791.2,0.2033,63,MODIS,56.53,1.593330831120658,28.06430663066092
2005,2,Wildfire/natural vegetation fire,Extreme,0.76,0.47,2791.67,0.2034,80,MODIS,106.34,1.339565300819388,28.9096946238839
2005,2,Wildfire/natural vegetation fire,Extreme,1.43,0.75,2792.42,0.2034,75,MODIS,128.15,1.9444500188677944,28.479804369185683
2005,2,Wildfire/natural vegetation fire,Extreme,4.86,1.84,2794.26,0.2036,95,MODIS,127.51,2.1613564278474704,28.081321699592838
2005,2,Wildfire/natural vegetation fire,High,5.43,1.89,2796.15,0.2037,63,MODIS,91.29,1.499994337342497,28.227957641721137
2005,2,Charcoal production,High,4.81,4.31,2800.46,0.204,72,MODIS,20.47,1.3393349677627295,29.144540692710155
2005,2,Agricultural fire,Extreme,5.67,2.12,2802.58,0.2042,95,VIIRS,51.21,1.7416414205331208,29.11503719299196
2005,2,Agricultural fire,Extreme,6.21,3.5,2806.08,0.2044,73,VIIRS,79.68,1.4932687609455142,28.07678675230662
2005,2,Agricultural fire,Moderate,3.35,2.01,2808.09,0.2046,66,MODIS,25.22,2.2463596733380546,28.96464878098537
2005,2,Agricultural fire,High,0.69,0.49,2808.58,0.2046,96,VIIRS,71.12,1.4933105869836834,29.175546242005026
2005,2,Agricultural fire,Moderate,2.27,1.4,2809.98,0.2047,96,VIIRS,47.14,2.376148113840665,28.16814485468624
2005,2,Agricultural fire,High,1.62,0.61,2810.59,0.2048,94,MODIS,75.83,2.267313029838223,28.184596490640168
2005,2,Wildfire/natural vegetation fire,High,2.01,0.45,2811.04,0.2048,67,MODIS,86.89,1.372879059955112,28.012972759261668
2005,2,Settlement-related fire,Extreme,2.57,0.7,2811.74,0.2048,71,MODIS,124.49,1.4779715474576278,28.818207772671
2005,2,Agricultural fire,Low,1.67,1.4,2813.14,0.2049,90,MODIS,20.97,1.2031949317382467,28.254665161411605
2005,2,Hunting/fire camp,High,4.57,1.64,2814.78,0.2051,71,MODIS,18.22,1.7850597400650952,28.73261970810974
2005,2,Wildfire/natural vegetation fire,Extreme,5.82,4.47,2819.25,0.2054,67,VIIRS,113.6,2.259931891608923,28.520540347401973
2005,2,Agricultural fire,Extreme,5.83,1.98,2821.23,0.2055,86,MODIS,27.34,1.7294946990085842,28.395163135392345
2005,2,Agricultural fire,High,1.38,0.66,2821.89,0.2056,79,MODIS,72.15,1.326205720607002,28.828042664979204
2005,2,Agricultural fire,Low,1.09,0.82,2822.71,0.2056,69,VIIRS,11.52,1.4775833445198292,28.706587585173477
2005,2,Wildfire/natural vegetation fire,Extreme,5.51,1.11,2823.82,0.2057,92,MODIS,114.06,1.0191978233362833,28.53564697146831
2005,2,Charcoal production,Extreme,5.66,4.34,2828.16,0.206,85,VIIRS,41.02,1.3747623368526987,28.538183176308408
2005,2,Wildfire/natural vegetation fire,Extreme,5.1,2.21,2830.37,0.2062,78,MODIS,124.76,1.6196239125386,29.014346115833117
2005,2,Wildfire/natural vegetation fire,Extreme,5.57,2.81,2833.18,0.2064,89,MODIS,124.25,1.2535619319843778,28.88707332444133
2005,2,Agricultural fire,High,4.34,3.16,2836.34,0.2066,91,MODIS,8.7,2.0661610120916007,29.15307013641302
2005,2,Agricultural fire,High,0.98,0.82,2837.16,0.2067,77,VIIRS,65.14,2.0458140102802833,28.674178316168682
2005,2,Agricultural fire,Extreme,5.9,1.89,2839.05,0.2068,94,MODIS,69.74,2.2056715288451816,28.645224983897858
2005,2,Wildfire/natural vegetation fire,Extreme,5.71,2.54,2841.59,0.207,96,MODIS,86.62,2.3419562191615535,28.296750872915425
2005,2,Agricultural fire,High,4.7,3.21,2844.8,0.2073,91,VIIRS,24.04,2.353705175918429,28.686830161077932
2005,2,Agricultural fire,Moderate,2.92,1.14,2845.94,0.2073,86,VIIRS,44.99,1.8878732022509617,28.43473582232554
2005,2,Agricultural fire,Moderate,2.56,2.11,2848.05,0.2075,98,MODIS,30.6,1.6276803829620368,28.901601764297922
2005,2,Agricultural fire,Low,1.26,0.28,2848.33,0.2075,93,VIIRS,14.45,1.8834241437928438,29.037615202201234
2005,2,Charcoal production,Extreme,6.16,4.25,2852.58,0.2078,88,VIIRS,39.61,1.2381174297676256,28.132726678951194
2005,2,Wildfire/natural vegetation fire,Extreme,5.54,4.17,2856.75,0.2081,73,MODIS,81.17,1.2941991284103875,28.39993695528968
2005,2,Agricultural fire,High,5.15,1.25,2858.0,0.2082,78,VIIRS,50.49,2.274895226344951,28.602061252846525
2005,2,Agricultural fire,Moderate,3.51,3.01,2861.01,0.2084,94,VIIRS,13.28,1.6650235858482076,28.85201970475968
2005,2,Agricultural fire,High,4.18,1.95,2862.96,0.2086,86,VIIRS,21.97,2.3088888567982413,28.697487328400673
2005,2,Wildfire/natural vegetation fire,High,1.35,0.93,2863.89,0.2086,97,MODIS,90.55,1.437939793309976,28.184880792665545
2005,2,Agricultural fire,High,2.95,2.56,2866.45,0.2088,96,VIIRS,65.37,2.0562613795787565,28.404734806688605
2005,2,Agricultural fire,Moderate,3.23,1.22,2867.67,0.2089,70,MODIS,18.26,1.233162009766725,28.93406517699164
2005,2,Wildfire/natural vegetation fire,Extreme,5.94,1.92,2869.59,0.2091,63,VIIRS,132.8,2.2666244108697047,28.98200096804623
2005,2,Agricultural fire,Extreme,6.23,3.04,2872.63,0.2093,100,VIIRS,62.4,1.8187082858816468,28.97708947770937
2005,2,Agricultural fire,Moderate,3.77,2.48,2875.11,0.2095,100,VIIRS,15.0,1.8649850915116541,28.352792062725367
2005,2,Hunting/fire camp,Moderate,3.32,1.95,2877.06,0.2096,62,VIIRS,57.26,2.318727010143494,28.795020918050177
2005,2,Wildfire/natural vegetation fire,Extreme,2.76,1.23,2878.29,0.2097,78,VIIRS,104.67,1.3311024480324212,29.071734956060475
2005,2,Wildfire/natural vegetation fire,High,4.42,0.99,2879.28,0.2098,78,VIIRS,81.19,1.1234702471228983,28.889607509169913
2005,2,Agricultural fire,High,4.15,2.47,2881.75,0.2099,64,MODIS,65.21,1.9111148744506392,28.92540686255854
2005,2,Agricultural fire,High,4.64,2.48,2884.23,0.2101,98,VIIRS,70.34,1.9497474738538743,28.548378761524603
2005,2,Wildfire/natural vegetation fire,Extreme,3.43,2.61,2886.84,0.2103,73,VIIRS,135.07,1.3277462548812844,29.014461799959545
2005,2,Hunting/fire camp,High,3.11,0.93,2887.77,0.2104,94,VIIRS,67.69,1.4132573373055728,28.997821150343725
2005,2,Agricultural fire,High,5.49,3.23,2891.0,0.2106,92,MODIS,38.54,2.3390146055647585,28.77586443432886
2005,2,Wildfire/natural vegetation fire,Extreme,2.3,0.65,2891.65,0.2107,94,MODIS,145.33,1.058522638785397,28.212564181014415
2005,2,Wildfire/natural vegetation fire,Extreme,4.06,2.64,2894.29,0.2109,70,VIIRS,146.67,2.143934939423808,28.00521252206713
2005,2,Wildfire/natural vegetation fire,High,4.15,3.19,2897.48,0.2111,62,MODIS,88.36,1.633178980774653,28.469715622344253
2005,2,Hunting/fire camp,Low,1.3,0.31,2897.79,0.2111,69,VIIRS,15.75,2.033206669299851,29.18058367481113
2005,2,Agricultural fire,High,1.22,0.9,2898.69,0.2112,100,VIIRS,71.77,1.3836308091665257,28.549767545734113
2005,2,Agricultural fire,Moderate,2.63,2.25,2900.94,0.2113,92,VIIRS,57.0,1.952934796896544,28.843556150022337
2005,2,Charcoal production,High,4.62,4.09,2905.03,0.2116,73,MODIS,15.32,1.1499709586839908,28.849258880136006
2005,2,Wildfire/natural vegetation fire,Extreme,1.58,1.28,2906.31,0.2117,67,VIIRS,142.79,1.1532461028714034,28.169261920615213
2005,2,Agricultural fire,Moderate,3.9,2.37,2908.68,0.2119,82,MODIS,34.83,1.4788905341495864,28.1579218745635
2005,2,Agricultural fire,Low,1.61,1.42,2910.1,0.212,72,MODIS,18.09,1.2317140642446325,28.744489914695013
2005,2,Hunting/fire camp,Extreme,5.71,2.59,2912.69,0.2122,82,MODIS,42.28,1.4198106458445308,28.24773387768193
2005,2,Agricultural fire,High,3.98,2.02,2914.71,0.2123,88,MODIS,60.2,2.0681687505267323,28.939479913270137
2005,2,Wildfire/natural vegetation fire,Extreme,4.65,3.5,2918.21,0.2126,93,VIIRS,146.03,1.1737830172012726,28.044268504796772
2005,2,Wildfire/natural vegetation fire,Extreme,4.96,2.58,2920.79,0.2128,91,MODIS,118.51,2.3250716046347493,29.082142896547744
2005,2,Agricultural fire,High,4.29,1.26,2922.05,0.2129,76,MODIS,63.2,2.2988013796444413,28.75718134224806
2005,2,Wildfire/natural vegetation fire,Extreme,1.76,1.31,2923.36,0.213,100,MODIS,149.12,2.201216552473346,29.107422596795235
2005,2,Agricultural fire,High,4.37,1.62,2924.98,0.2131,82,VIIRS,78.26,2.2580092986979734,29.129179244540893
2005,2,Wildfire/natural vegetation fire,Extreme,5.79,2.99,2927.97,0.2133,91,MODIS,127.47,2.2839640248132245,28.787876626452313
2005,2,Charcoal production,High,4.89,4.32,2932.29,0.2136,89,VIIRS,69.31,1.0622833274874797,28.272575494067897
2005,2,Agricultural fire,High,0.97,0.85,2933.14,0.2137,74,MODIS,63.5,1.1079148768009974,29.008765368964767
2005,2,Agricultural fire,Low,0.98,0.23,2933.37,0.2137,64,VIIRS,18.5,1.896689609711767,28.63622836258703
2005,2,Wildfire/natural vegetation fire,Extreme,3.84,1.11,2934.48,0.2138,62,MODIS,106.2,1.397588914256434,28.179640304357555
2005,2,Wildfire/natural vegetation fire,Extreme,2.79,2.41,2936.89,0.214,77,MODIS,111.49,2.0176583621542257,28.104863502016656
2005,2,Wildfire/natural vegetation fire,Extreme,1.03,0.21,2937.1,0.214,77,MODIS,102.1,2.4211387476442034,28.592227432681938
2005,2,Agricultural fire,Extreme,6.15,2.45,2939.55,0.2142,81,VIIRS,70.32,1.5391724900985375,28.063032042538545
2005,2,Agricultural fire,Moderate,2.19,0.76,2940.31,0.2142,98,MODIS,45.68,1.6530032421552756,28.75204309764932
2005,2,Wildfire/natural vegetation fire,Extreme,6.17,4.44,2944.75,0.2145,73,MODIS,97.24,2.054180149890561,29.095588967770176
2005,2,Wildfire/natural vegetation fire,Extreme,1.91,1.31,2946.06,0.2146,97,MODIS,100.37,1.7480241067055122,28.74007312869721
2005,2,Agricultural fire,High,4.48,1.98,2948.04,0.2148,64,VIIRS,73.57,2.2855486722201626,28.871713427579618
2005,2,Wildfire/natural vegetation fire,High,4.05,1.2,2949.24,0.2149,95,VIIRS,95.61,2.324589288695161,29.155328550522487
2005,2,Agricultural fire,Low,1.32,1.02,2950.26,0.2149,75,VIIRS,26.95,1.1550327332222214,28.542777226416533
2005,2,Agricultural fire,High,4.9,3.16,2953.42,0.2152,97,VIIRS,47.5,1.258465460345242,28.192018410843126
2005,2,Agricultural fire,High,4.61,2.81,2956.23,0.2154,99,MODIS,77.2,1.9440263192195517,28.229563816089648
2005,2,Wildfire/natural vegetation fire,High,2.0,0.54,2956.77,0.2154,84,VIIRS,95.05,1.815891444185299,28.498821443097906
2005,2,Wildfire/natural vegetation fire,Extreme,2.41,1.52,2958.29,0.2155,77,MODIS,113.31,1.7353199773164818,28.964474945989156
2005,2,Wildfire/natural vegetation fire,High,4.65,2.47,2960.76,0.2157,68,MODIS,86.31,2.472764247801138,28.815963670684887
2005,2,Agricultural fire,Low,1.16,0.97,2961.73,0.2158,79,MODIS,11.23,2.137552724061308,28.868222499004332
2005,2,Agricultural fire,Moderate,3.45,1.46,2963.19,0.2159,61,MODIS,55.39,1.2261199997147285,28.414755156685427
2005,2,Wildfire/natural vegetation fire,Extreme,3.06,1.64,2964.83,0.216,86,VIIRS,127.51,1.370259938549074,28.35492967371354
2005,2,Hunting/fire camp,Extreme,6.0,1.63,2966.46,0.2161,99,VIIRS,16.94,2.1109761981055555,29.091740796533507
2005,2,Wildfire/natural vegetation fire,Extreme,1.24,1.1,2967.56,0.2162,68,VIIRS,107.45,1.5514862606992592,28.551883122905686
2005,2,Agricultural fire,Moderate,2.94,1.82,2969.38,0.2163,83,MODIS,27.78,2.4467972244030616,28.409403418048512
2005,3,Hunting/fire camp,High,2.44,1.08,2970.46,0.2164,92,MODIS,90.43,1.2343770832601133,28.32713273303459
2005,3,Hunting/fire camp,High,4.94,2.45,2972.91,0.2166,61,MODIS,93.9,1.7087033694779616,28.43566375773128
2005,3,Agricultural fire,High,4.88,3.2,2976.11,0.2168,90,MODIS,7.06,1.417973987258772,28.343917492126284
2005,3,Agricultural fire,High,5.05,2.22,2978.33,0.217,67,MODIS,49.75,1.9459282922635266,28.072978184512202
2005,3,Agricultural fire,Moderate,2.84,2.23,2980.56,0.2171,70,VIIRS,39.29,1.6886619424459957,28.344893475268695
2005,3,Agricultural fire,Low,1.89,0.55,2981.11,0.2172,65,MODIS,7.2,1.2923640847854674,28.968772905572745
2005,3,Agricultural fire,High,2.96,1.85,2982.96,0.2173,78,VIIRS,75.96,2.4111733761295,29.0253557148037
2005,3,Agricultural fire,Moderate,2.69,1.36,2984.32,0.2174,80,MODIS,11.42,1.206170900534009,28.452309457173612
2005,3,Agricultural fire,Extreme,5.57,3.94,2988.26,0.2177,78,MODIS,8.72,2.063475501261272,29.14861766248044
2005,3,Agricultural fire,Extreme,5.64,1.87,2990.13,0.2178,85,VIIRS,15.26,1.2377013323544324,28.16879625007995
2005,3,Agricultural fire,High,1.24,0.34,2990.47,0.2179,91,MODIS,62.63,2.1928423182605092,29.103775604294285
2005,4,Agricultural fire,High,2.32,1.76,2992.23,0.218,86,VIIRS,95.8,1.8019105755976987,28.830666740983613
2005,4,Settlement-related fire,High,2.15,0.82,2993.05,0.2181,85,VIIRS,86.82,1.5063705119454778,28.76122054573752
2005,4,Agricultural fire,Moderate,1.96,1.64,2994.69,0.2182,83,MODIS,30.89,1.4710028935931552,29.079312661808604
2005,4,Agricultural fire,Extreme,5.87,2.85,2997.54,0.2184,82,MODIS,96.54,1.689078445310767,28.492145633303164
2005,4,Agricultural fire,Extreme,2.01,1.26,2998.8,0.2185,90,VIIRS,148.82,2.1935251696939493,28.163446910373693
2005,4,Agricultural fire,Extreme,5.14,3.89,3002.69,0.2188,63,VIIRS,127.53,1.2263848635456727,28.42293297396932
2005,4,Agricultural fire,High,0.61,0.41,3003.1,0.2188,87,VIIRS,82.52,2.0252587732293854,28.900364705754384
2005,4,Hunting/fire camp,Extreme,2.14,1.18,3004.28,0.2189,89,MODIS,146.83,1.7636899933866106,28.51569528390977
2005,4,Agricultural fire,High,5.33,1.93,3006.21,0.219,73,MODIS,68.43,1.8386959889613645,28.316966174227726
2005,5,Agricultural fire,Moderate,2.97,1.2,3007.41,0.2191,96,VIIRS,21.32,2.1979490439991416,29.150135812737744
2005,5,Agricultural fire,High,3.8,0.78,3008.19,0.2192,85,MODIS,87.93,2.0550938617888357,28.22708158141299
2005,5,Agricultural fire,Extreme,2.08,1.36,3009.55,0.2193,61,VIIRS,129.58,1.9010251715043935,28.23789597122657
2005,5,Agricultural fire,High,5.02,1.45,3011.0,0.2194,77,VIIRS,69.04,2.3068550181484238,28.369553045069825
2005,5,Agricultural fire,Extreme,3.79,2.34,3013.34,0.2195,76,VIIRS,140.37,1.7245689018671808,28.869678878916883
2005,5,Hunting/fire camp,Low,1.48,0.3,3013.64,0.2196,66,VIIRS,16.19,2.0803381928916025,28.626584514164602
2005,5,Hunting/fire camp,Extreme,4.22,1.1,3014.74,0.2196,60,MODIS,107.37,1.76231374511848,28.28247837369603
2005,5,Agricultural fire,Extreme,5.9,2.75,3017.49,0.2198,66,MODIS,130.37,1.5486642884636006,28.862537244561896
2005,5,Agricultural fire,Moderate,2.07,0.69,3018.18,0.2199,72,VIIRS,29.35,1.457999187461915,28.02928600223278
2005,5,Agricultural fire,Moderate,1.28,1.02,3019.2,0.22,76,VIIRS,50.09,1.3512333870650637,29.026486308654686
2005,5,Charcoal production,Extreme,5.79,4.49,3023.69,0.2203,76,MODIS,140.35,2.28966496056558,29.073508296631964
2005,5,Hunting/fire camp,Extreme,3.34,1.11,3024.8,0.2204,79,VIIRS,138.13,1.3815447998149948,28.477474073309207
2005,6,Hunting/fire camp,Moderate,2.61,0.71,3025.51,0.2204,74,MODIS,22.88,2.4562364913194834,28.548635677365926
2005,6,Agricultural fire,High,2.38,2.1,3027.61,0.2206,69,VIIRS,62.7,2.0338912445563784,28.927465525555018
2005,6,Agricultural fire,High,1.85,0.91,3028.52,0.2206,69,MODIS,84.37,2.0655486112427552,28.082177526709096
